Date,Region,Product,Sales,Profit,Quantity,Rating
29-02-2024,North,Product A,-28,257,12,3.2
29-12-2024,West,Product B,86,156,10,2.3
29-12-2024,South,Product C,730,306,2,2
31-07-2024,East,Product B,832,187,2,5
03-08-2024,West,Product A,200,-30,10,4.4
13-08-2024,North,Product C,-15,119,18,4
10-05-2024,North,Product C,255,-20,6,4.5
16-03-2024,South,Product D,673,191,1,3.6
12-10-2024,West,Product C,309,400,12,3.9
03-10-2024,East,Product D,286,284,19,3.5
04-06-2024,North,Product B,540,443,5,1.9
04-09-2024,South,Product C,42,157,14,4.4
05-08-2024,West,Product D,561,465,16,1.9
08-07-2024,South,Product A,979,413,3,2
11-06-2024,West,Product B,192,44,18,1.4
28-06-2024,East,Product C,433,248,16,2.1
03-02-2024,South,Product C,330,78,16,3.3
10-02-2024,South,Product B,737,206,15,4
02-11-2024,South,Product C,268,338,13,2.2
03-12-2024,West,Product A,862,19,18,2.4
09-11-2024,North,Product B,260,430,17,2.1
15-03-2024,West,Product A,593,98,8,1.7
05-10-2024,East,Product D,820,457,2,1.7
24-06-2024,West,Product C,243,194,8,4.6
29-05-2024,South,Product C,147,271,8,3.6
29-09-2024,South,Product B,665,221,9,2.9
20-11-2024,East,Product C,758,219,16,2.2
17-04-2024,North,Product C,783,138,12,2.4
18-05-2024,East,Product A,978,350,10,4.6
15-12-2024,North,Product D,793,471,1,1.7
27-09-2024,South,Product C,975,355,3,1.8
12-12-2024,East,Product B,669,412,11,4.1
15-10-2024,North,Product B,399,28,5,3.2
30-07-2024,East,Product B,983,431,8,3.6
28-09-2024,South,Product C,515,420,19,4.6
06-03-2024,West,Product D,85,-23,9,3.5
04-09-2024,West,Product A,477,217,9,4.3
04-06-2024,North,Product D,783,190,4,2.5
16-02-2024,South,Product A,708,2,11,4
19-07-2024,East,Product B,642,-43,19,3.7
27-05-2024,South,Product B,646,44,5,2
03-05-2024,East,Product D,528,335,14,2.4
01-01-2024,East,Product D,667,-4,18,1.2
03-09-2024,West,Product D,881,397,4,4.5
08-12-2024,South,Product B,50,26,14,1.5
07-05-2024,North,Product C,964,4,1,5
09-07-2024,East,Product C,663,132,1,1.8
07-03-2024,East,Product A,901,30,14,3.7
04-01-2024,North,Product A,384,21,12,3.1
29-10-2024,North,Product D,460,48,6,3.4
20-10-2024,North,Product B,882,183,8,3.9
22-05-2024,South,Product C,983,327,6,2.6
09-07-2024,North,Product B,607,394,17,1.5
21-01-2024,East,Product C,197,9,17,3.3
14-08-2024,West,Product D,856,350,1,1.1
08-11-2024,West,Product B,975,-46,11,4.4
26-04-2024,West,Product A,705,119,15,1.2
28-10-2024,West,Product A,512,495,1,3.6
21-05-2024,East,Product A,263,180,13,2.2
08-02-2024,South,Product D,-92,-22,13,4.3
20-12-2024,South,Product C,962,278,9,1.2
08-09-2024,East,Product C,336,140,1,2.5
28-11-2024,West,Product D,186,110,2,4.5
25-07-2024,East,Product C,468,288,11,4.7
28-07-2024,West,Product D,939,237,19,1.4
24-04-2024,West,Product A,288,358,10,3.4
12-08-2024,East,Product A,587,-32,9,3.6
13-05-2024,South,Product A,542,154,18,2.9
07-09-2024,East,Product B,652,25,13,1.9
06-08-2024,East,Product D,218,172,9,2.4
31-03-2024,West,Product C,303,175,13,2.5
19-12-2024,South,Product B,951,31,11,1.1
15-02-2024,East,Product A,610,191,15,4
07-02-2024,East,Product B,912,223,12,3.1
21-05-2024,North,Product C,413,10,17,4
09-04-2024,East,Product D,337,293,8,1.7
23-11-2024,North,Product A,967,95,8,3.3
08-07-2024,West,Product A,830,228,8,1.4
04-02-2024,South,Product D,-31,77,16,4.2
26-05-2024,South,Product D,367,307,8,3.4
30-01-2024,North,Product C,-49,-24,16,2.4
29-11-2024,East,Product D,938,-18,19,4.6
24-03-2024,West,Product C,599,437,1,1.2
07-10-2024,North,Product B,856,46,5,3.8
09-12-2024,South,Product B,793,463,13,2.1
26-09-2024,West,Product A,409,304,1,4.1
02-06-2024,West,Product D,613,-36,17,2
11-04-2024,East,Product D,-96,-7,12,3.4
02-08-2024,West,Product C,517,448,15,4.3
29-05-2024,East,Product A,11,226,5,4.8
23-03-2024,South,Product C,704,276,18,1.3
19-04-2024,North,Product B,198,325,8,2.2
01-10-2024,North,Product B,322,30,10,4.7
19-07-2024,South,Product A,288,285,11,2.5
10-10-2024,East,Product D,405,-4,2,4.4
21-06-2024,West,Product A,89,140,10,3.2
22-11-2024,West,Product D,914,109,15,1.8
24-07-2024,South,Product C,241,236,11,1
03-03-2024,East,Product D,109,-10,18,3.7
13-03-2024,North,Product A,924,178,18,2.5
07-09-2024,North,Product C,750,7,15,3.9
03-05-2024,North,Product C,313,286,5,3.6
30-04-2024,North,Product C,419,157,17,3.1
01-10-2024,South,Product A,161,293,3,3.7
29-04-2024,North,Product A,891,157,19,3.3
12-11-2024,South,Product A,303,387,18,5
12-06-2024,South,Product D,454,19,15,2.3
12-10-2024,West,Product A,819,-24,1,1
21-09-2024,South,Product C,592,478,18,1.8
15-11-2024,West,Product A,269,382,14,2.6
09-06-2024,East,Product B,918,493,7,4.4
03-11-2024,North,Product C,232,29,14,3.5
29-03-2024,East,Product C,884,307,3,2.2
21-05-2024,East,Product A,457,192,6,2.5
21-07-2024,West,Product B,493,237,19,2
04-11-2024,West,Product B,874,8,19,3.3
14-08-2024,West,Product A,505,115,12,2.6
29-11-2024,South,Product D,305,350,6,3
09-08-2024,North,Product C,260,-49,11,2.3
10-02-2024,West,Product D,515,-22,15,4.7
14-07-2024,West,Product D,374,333,2,4.8
08-03-2024,South,Product D,250,329,6,3
20-09-2024,North,Product B,341,6,9,1.2
02-01-2024,East,Product D,361,380,10,3.5
26-12-2024,West,Product A,541,25,5,4.3
04-05-2024,East,Product D,168,206,19,2.4
19-04-2024,South,Product C,688,334,10,1.7
26-03-2024,North,Product C,741,483,2,2.5
29-04-2024,West,Product C,731,425,11,2.5
06-05-2024,South,Product C,477,205,18,1.2
11-09-2024,South,Product A,919,148,12,2.8
01-07-2024,East,Product B,605,302,12,2.5
16-01-2024,South,Product C,973,185,15,1.6
02-03-2024,South,Product B,773,295,17,3.7
06-06-2024,North,Product B,-85,63,10,2.8
24-09-2024,North,Product B,994,-22,16,1.9
04-02-2024,North,Product A,458,446,6,3.5
23-09-2024,South,Product A,374,399,4,3.6
04-03-2024,West,Product C,581,154,2,1.8
19-02-2024,North,Product A,458,-22,7,2.3
11-09-2024,West,Product B,446,364,7,3.7
28-05-2024,South,Product A,495,445,12,1.4
20-11-2024,North,Product D,777,316,7,2.9
30-10-2024,West,Product B,781,18,1,1.1
02-10-2024,North,Product C,612,63,10,1.1
22-12-2024,North,Product C,356,358,8,3.7
20-06-2024,West,Product C,885,175,6,1.2
19-07-2024,West,Product A,849,341,9,1.3
19-11-2024,West,Product B,16,240,8,1.2
04-02-2024,South,Product D,465,279,8,2.6
03-08-2024,East,Product D,640,315,7,4.3
05-03-2024,East,Product D,882,243,2,2.8
08-01-2024,South,Product B,411,482,4,1.3
27-10-2024,West,Product A,-55,-28,6,1.6
08-12-2024,West,Product A,873,118,1,5
27-11-2024,South,Product B,-53,167,5,3.3
16-03-2024,East,Product A,-8,320,7,2.6
22-06-2024,South,Product A,395,370,6,3.3
16-02-2024,West,Product A,451,29,14,4.4
15-01-2024,West,Product C,788,286,3,2.6
26-12-2024,North,Product B,227,408,11,2.5
26-05-2024,East,Product B,127,205,14,3.3
26-01-2024,West,Product C,352,133,8,1.3
03-11-2024,South,Product D,88,84,7,3.3
02-04-2024,South,Product C,311,-37,13,4.5
19-08-2024,East,Product D,872,129,11,3.1
21-01-2024,South,Product C,221,75,2,3.4
02-11-2024,East,Product D,-5,18,2,4.4
07-02-2024,South,Product D,247,111,8,4.8
02-10-2024,South,Product C,-61,204,18,4.2
05-06-2024,West,Product C,963,362,16,4.9
27-06-2024,East,Product C,823,234,13,4.8
11-05-2024,West,Product D,994,282,12,3.8
06-11-2024,East,Product A,374,57,17,2.4
13-12-2024,West,Product C,599,104,15,1.5
28-01-2024,West,Product B,619,253,7,3.6
16-09-2024,North,Product B,-99,369,15,4.6
16-03-2024,West,Product D,270,218,14,3.3
07-03-2024,West,Product B,245,93,8,2
07-12-2024,South,Product B,356,-15,5,2.3
12-07-2024,South,Product D,74,397,18,4.3
10-06-2024,East,Product A,998,188,7,4.6
12-12-2024,North,Product B,16,418,3,3.1
26-12-2024,East,Product D,686,-28,16,2.2
13-09-2024,South,Product D,545,380,3,4.2
12-03-2024,East,Product D,73,26,12,1.2
27-03-2024,South,Product A,162,496,11,2.2
18-09-2024,South,Product D,699,119,12,4.8
01-08-2024,East,Product D,534,376,9,1.5
01-06-2024,South,Product A,864,419,12,2.2
28-07-2024,South,Product A,449,340,16,4.6
01-03-2024,North,Product B,546,379,18,1.5
24-09-2024,North,Product A,721,217,2,1.4
18-09-2024,South,Product B,731,116,8,4.2
05-08-2024,South,Product A,536,205,8,3
09-10-2024,West,Product D,846,-35,5,2.6
15-05-2024,West,Product B,921,120,16,3.9
27-12-2024,South,Product D,787,406,9,4.4
02-04-2024,North,Product A,760,428,10,2
18-04-2024,South,Product D,686,95,6,1.5
28-08-2024,North,Product D,-34,287,2,5
20-12-2024,North,Product D,863,19,15,4.8
21-05-2024,West,Product A,572,204,10,4.6
17-10-2024,South,Product B,774,238,4,4.1
24-08-2024,North,Product C,-1,-6,12,3.6
05-12-2024,South,Product A,373,496,8,2.7
07-11-2024,East,Product B,378,447,14,3.2
25-06-2024,East,Product A,644,-11,8,1.7
20-05-2024,West,Product A,698,461,4,3.7
07-07-2024,East,Product C,652,168,17,1.4
18-02-2024,East,Product A,233,-3,17,1.6
28-10-2024,South,Product B,621,8,14,3.5
08-07-2024,West,Product A,845,335,18,3.1
15-05-2024,West,Product B,-80,484,19,1.9
12-02-2024,East,Product C,458,330,15,4.4
18-12-2024,South,Product B,286,10,12,2.4
30-03-2024,South,Product B,676,223,12,2.2
21-10-2024,West,Product A,143,310,9,2.2
06-12-2024,South,Product B,759,492,16,4.2
01-09-2024,South,Product D,669,470,10,2.1
10-07-2024,West,Product A,474,257,17,3.8
13-11-2024,South,Product B,509,124,5,3.3
15-04-2024,North,Product C,-72,6,2,1.7
28-12-2024,West,Product B,570,83,8,3.7
05-11-2024,East,Product B,723,474,16,3
20-08-2024,North,Product D,667,413,11,1.8
21-09-2024,North,Product C,725,499,2,2.4
09-12-2024,West,Product A,61,58,18,3.4
06-02-2024,East,Product C,671,142,3,2.1
31-10-2024,West,Product A,431,373,4,4.6
10-02-2024,South,Product D,884,306,17,2.6
17-01-2024,West,Product B,146,373,13,2
09-12-2024,South,Product B,383,171,19,3.2
03-10-2024,East,Product A,350,333,7,2.5
02-11-2024,West,Product A,540,334,19,2.7
28-02-2024,East,Product C,220,362,13,4.2
01-07-2024,East,Product B,435,35,3,2.5
10-02-2024,North,Product B,427,160,17,1.9
08-02-2024,West,Product A,753,332,19,2.6
10-07-2024,West,Product C,-78,134,4,2.8
23-09-2024,North,Product A,440,437,1,1.8
26-05-2024,East,Product A,474,361,3,2.6
28-11-2024,West,Product D,113,217,1,3.5
06-05-2024,East,Product D,820,74,8,3
15-02-2024,East,Product B,790,297,2,3.3
14-02-2024,West,Product A,315,-15,7,3.4
01-01-2024,East,Product B,852,256,15,2.4
16-06-2024,North,Product A,514,342,6,1
17-04-2024,East,Product A,470,392,6,3.2
19-01-2024,East,Product A,960,120,19,3.6
27-11-2024,West,Product A,779,73,17,4.3
12-03-2024,East,Product B,708,226,1,3.5
18-04-2024,East,Product C,851,-19,10,2.8
24-09-2024,West,Product C,26,313,7,1.9
27-08-2024,South,Product A,946,478,5,3.1
27-10-2024,South,Product A,882,361,19,4
30-03-2024,East,Product D,887,116,13,2
12-04-2024,North,Product B,324,367,5,3.7
06-09-2024,West,Product B,149,154,9,1.1
08-01-2024,West,Product B,-24,139,8,3.1
01-06-2024,South,Product B,488,471,14,1.9
12-12-2024,North,Product C,226,38,1,2.3
22-06-2024,South,Product D,591,195,19,3.7
08-12-2024,South,Product D,280,122,19,4.4
06-06-2024,East,Product A,360,180,19,4.5
02-08-2024,West,Product D,187,452,11,1.4
25-06-2024,East,Product A,607,286,6,3.3
23-06-2024,East,Product D,288,200,7,3.9
05-12-2024,North,Product A,814,28,11,2.6
03-12-2024,West,Product A,838,56,7,4.2
25-05-2024,North,Product C,-98,394,16,3.8
19-11-2024,North,Product D,55,167,13,4
09-06-2024,East,Product C,58,247,4,3.9
06-05-2024,South,Product A,257,251,15,3.8
22-03-2024,West,Product A,890,49,11,4.4
26-05-2024,South,Product D,491,134,2,1.3
26-08-2024,West,Product D,362,407,7,2.7
24-03-2024,South,Product B,203,111,2,2.7
22-04-2024,East,Product B,92,-3,1,4.9
12-08-2024,West,Product A,525,4,16,3.5
27-11-2024,South,Product D,592,57,13,4.3
30-08-2024,South,Product D,449,382,12,2.3
22-05-2024,West,Product D,-83,433,14,3.3
10-02-2024,North,Product C,829,65,15,1.7
14-09-2024,North,Product A,216,323,3,3.6
11-10-2024,West,Product D,173,405,4,2.9
14-04-2024,East,Product D,89,177,2,2.3
20-07-2024,West,Product C,224,460,17,4
02-11-2024,West,Product B,499,27,2,2.2
26-11-2024,South,Product B,10,368,7,3.3
22-09-2024,East,Product C,589,78,19,4.3
28-07-2024,North,Product D,618,160,6,1.8
20-02-2024,South,Product D,412,321,2,3.8
27-04-2024,South,Product D,798,162,3,4.2
19-07-2024,North,Product C,522,453,6,3.7
08-02-2024,South,Product C,705,136,3,1
28-01-2024,East,Product A,561,337,16,2.4
15-09-2024,South,Product D,525,410,4,4.5
24-03-2024,North,Product B,916,485,4,3.4
03-06-2024,North,Product C,271,426,13,1.3
26-04-2024,East,Product A,885,226,8,1.3
02-01-2024,East,Product C,465,319,11,4
02-04-2024,West,Product D,811,237,8,3.8
14-06-2024,West,Product B,-16,344,11,4.7
15-12-2024,North,Product A,81,356,4,3
22-10-2024,East,Product D,780,287,10,1.7
14-09-2024,North,Product D,257,64,17,1
21-03-2024,East,Product C,247,135,7,1.1
24-09-2024,North,Product C,517,409,6,3.3
22-08-2024,East,Product C,702,116,18,4.1
16-11-2024,East,Product A,120,270,12,2.3
06-11-2024,West,Product A,336,474,8,2.6
27-10-2024,West,Product C,783,355,7,2.3
22-12-2024,West,Product A,517,378,17,4.7
31-07-2024,East,Product D,386,-48,10,1.5
02-03-2024,East,Product B,296,-28,11,2.1
18-02-2024,West,Product B,-37,444,10,2.7
06-05-2024,West,Product B,264,344,3,1.3
10-08-2024,South,Product D,792,30,11,3.7
05-10-2024,North,Product A,195,321,7,2.4
20-10-2024,West,Product C,564,-22,9,1.9
10-10-2024,North,Product A,734,44,3,3.3
03-10-2024,South,Product B,297,385,17,3
16-04-2024,East,Product A,191,63,3,3.8
25-05-2024,East,Product B,511,458,16,3.9
08-04-2024,North,Product B,117,317,13,4.6
13-03-2024,North,Product A,866,171,10,3.5
01-05-2024,North,Product A,487,455,19,4.2
30-01-2024,South,Product B,145,360,3,3.7
06-07-2024,North,Product D,155,114,12,1.8
29-12-2024,West,Product D,852,304,3,1.4
19-12-2024,West,Product B,792,303,1,4.2
14-10-2024,South,Product C,251,333,9,4.8
13-07-2024,South,Product A,392,400,8,2.6
04-06-2024,North,Product C,728,352,8,4.3
20-06-2024,North,Product D,771,249,19,2
30-11-2024,North,Product B,661,272,12,2.9
10-02-2024,East,Product D,220,62,14,1.8
03-03-2024,East,Product A,861,348,8,3.2
23-01-2024,West,Product B,344,206,17,2.1
25-12-2024,East,Product A,924,212,15,2.2
15-03-2024,North,Product B,430,375,9,3.7
17-02-2024,South,Product B,157,45,1,4.3
08-06-2024,South,Product D,490,-31,1,3.8
08-11-2024,West,Product C,972,27,9,1.4
27-04-2024,East,Product C,201,402,12,2.5
09-04-2024,South,Product B,692,466,18,3.6
15-06-2024,East,Product C,617,331,1,3.8
16-10-2024,South,Product A,768,-11,7,2.7
04-06-2024,North,Product A,191,-5,18,1.7
07-01-2024,North,Product C,748,372,8,2
14-07-2024,South,Product B,258,159,11,2.1
25-02-2024,East,Product B,470,131,9,1.8
16-11-2024,North,Product D,848,18,11,5
11-07-2024,South,Product D,571,162,11,3.1
16-02-2024,East,Product B,-29,126,11,2.4
27-05-2024,South,Product D,847,183,6,1.9
01-10-2024,East,Product A,915,233,8,1.8
05-06-2024,South,Product B,405,360,17,4.9
20-07-2024,South,Product B,946,77,2,2.8
05-05-2024,North,Product B,799,64,16,4.8
