Date,Region,Product,Sales,Profit,Quantity,Rating
10-09-2024,West,Product A,397,420,17,4.7
17-08-2024,North,Product C,628,196,7,4.4
30-11-2024,East,Product B,645,139,13,3.2
06-02-2024,North,Product C,566,115,7,4.4
27-10-2024,West,Product C,968,349,7,3.8
21-05-2024,South,Product B,349,211,2,1.8
12-02-2024,East,Product A,-7,343,17,3.8
25-04-2024,East,Product A,267,328,16,1.2
06-12-2024,South,Product B,403,-43,17,1.9
24-03-2024,North,Product B,726,210,8,2.2
15-09-2024,East,Product B,861,29,5,3.3
25-12-2024,North,Product D,17,172,7,2.1
27-03-2024,West,Product B,401,248,10,3.9
08-12-2024,North,Product B,-73,178,8,5
12-12-2024,West,Product D,661,308,2,3.7
17-10-2024,East,Product C,-37,427,19,1.8
05-04-2024,West,Product A,286,-8,1,2.2
11-09-2024,East,Product D,791,321,5,3.4
07-12-2024,West,Product D,-26,57,10,1.9
15-05-2024,South,Product D,323,378,9,1.7
04-09-2024,North,Product D,90,94,9,1
01-04-2024,West,Product B,683,264,17,4.6
03-09-2024,South,Product A,920,381,15,1.8
14-09-2024,South,Product A,675,-46,12,3.2
05-07-2024,South,Product D,982,-45,8,3.9
03-05-2024,North,Product A,892,487,14,1.3
16-09-2024,West,Product A,900,477,1,3.7
17-06-2024,North,Product C,720,210,1,4.5
30-12-2024,West,Product D,203,320,9,3.1
20-04-2024,South,Product D,835,245,16,3.4
16-10-2024,South,Product D,386,31,14,4.6
27-03-2024,South,Product D,229,292,1,2.7
13-01-2024,North,Product D,532,229,1,1.2
19-09-2024,South,Product A,402,229,12,4.1
14-10-2024,East,Product A,211,181,17,3.4
23-01-2024,East,Product B,770,203,11,4.2
18-07-2024,South,Product D,522,-1,10,4.6
29-08-2024,North,Product C,149,342,3,2.3
26-08-2024,South,Product D,635,167,2,3.4
29-10-2024,West,Product C,930,146,9,3.9
13-06-2024,East,Product D,394,182,14,3.5
13-08-2024,West,Product A,454,368,16,1.5
24-06-2024,South,Product C,962,-19,15,1.5
29-01-2024,South,Product C,72,92,2,3.7
13-06-2024,West,Product D,172,420,9,1.9
23-01-2024,East,Product A,394,196,7,2.6
20-10-2024,North,Product C,312,341,12,1.9
13-02-2024,East,Product A,247,27,13,1.7
17-09-2024,South,Product C,821,163,14,1.7
28-06-2024,West,Product D,41,325,18,3.2
22-10-2024,North,Product B,188,358,3,1.2
18-05-2024,North,Product A,121,411,11,2.5
29-11-2024,North,Product B,414,58,14,3.7
04-09-2024,East,Product C,967,-28,17,2
28-08-2024,North,Product B,780,196,1,1.8
15-04-2024,West,Product D,130,179,3,3.8
21-06-2024,North,Product B,135,414,18,1.9
18-02-2024,East,Product C,808,167,19,4.1
02-05-2024,North,Product D,456,342,8,4.8
04-02-2024,West,Product D,949,261,12,4.6
15-04-2024,West,Product C,536,443,5,2
23-11-2024,East,Product A,112,467,7,2.9
14-07-2024,East,Product B,578,225,4,3.2
18-04-2024,West,Product C,9,488,5,1.1
04-05-2024,West,Product D,808,460,12,2
22-11-2024,West,Product A,747,233,12,2.8
21-10-2024,West,Product A,219,327,2,3.2
12-12-2024,East,Product B,-8,238,9,2.9
06-02-2024,South,Product C,29,201,15,1.1
06-07-2024,South,Product D,320,252,8,2.3
02-12-2024,North,Product C,735,469,18,1.5
23-01-2024,West,Product C,39,342,18,2.9
17-09-2024,North,Product C,331,458,14,1.6
12-07-2024,East,Product B,875,269,8,3.5
31-12-2024,North,Product B,952,207,5,2.7
31-05-2024,North,Product D,978,51,8,1.9
18-01-2024,North,Product A,391,333,14,4
27-01-2024,North,Product A,415,53,8,3
24-01-2024,South,Product B,947,380,4,2.5
29-01-2024,South,Product A,246,297,7,3.7
18-05-2024,West,Product B,868,119,16,4.8
25-05-2024,West,Product D,4,-17,14,4
02-05-2024,North,Product C,670,320,13,3.3
07-05-2024,West,Product C,992,493,17,1.1
26-04-2024,North,Product C,749,39,6,1.8
11-05-2024,North,Product B,426,350,13,1.2
15-10-2024,East,Product A,661,3,10,3.7
24-07-2024,South,Product C,95,22,4,4.6
23-08-2024,North,Product B,870,451,4,4.1
11-02-2024,East,Product B,353,184,9,4.3
08-06-2024,South,Product B,369,67,11,2
08-09-2024,West,Product B,944,129,5,3.2
27-06-2024,West,Product D,537,175,14,2.5
04-05-2024,South,Product D,561,37,11,3.7
16-09-2024,South,Product B,-27,433,9,2.2
02-10-2024,North,Product C,719,494,17,2.1
31-07-2024,West,Product B,106,-47,16,1.8
19-11-2024,South,Product D,418,-49,16,1.1
08-07-2024,North,Product D,-88,318,10,3.4
27-02-2024,North,Product C,503,100,15,4.6
21-07-2024,South,Product A,294,187,5,1.9
20-03-2024,North,Product B,130,311,6,2
15-08-2024,East,Product B,86,175,10,4.4
04-04-2024,East,Product D,-34,-34,1,4.4
04-01-2024,East,Product A,436,149,17,4.2
13-06-2024,West,Product A,140,43,5,1.1
26-10-2024,South,Product D,536,111,17,4.3
11-02-2024,East,Product D,591,128,17,3.4
11-10-2024,West,Product D,-36,292,3,2.3
16-08-2024,South,Product A,181,447,1,2.2
30-08-2024,North,Product B,866,447,2,2.7
30-07-2024,North,Product C,-77,-22,16,3.6
26-10-2024,South,Product D,30,267,13,3.1
24-02-2024,South,Product A,147,256,17,2.5
01-12-2024,North,Product A,339,318,10,3.2
21-06-2024,South,Product B,424,408,11,1
03-10-2024,West,Product A,843,317,16,3.7
29-11-2024,South,Product C,672,454,2,4.3
16-08-2024,North,Product A,858,239,6,1.7
30-01-2024,West,Product C,437,209,13,1.5
23-01-2024,West,Product D,168,183,17,3.2
05-01-2024,East,Product A,149,106,2,4.3
03-03-2024,North,Product D,36,353,3,2.7
08-08-2024,North,Product A,926,114,16,1
10-11-2024,West,Product A,34,2,14,4.6
22-03-2024,South,Product B,452,342,5,3.5
29-08-2024,South,Product D,923,72,13,2.2
09-09-2024,North,Product C,406,63,8,2.5
21-02-2024,North,Product A,908,130,12,3.8
16-11-2024,East,Product C,-1,-30,6,2.3
08-02-2024,North,Product C,442,307,12,3.8
15-09-2024,West,Product D,277,224,16,3.7
22-11-2024,North,Product B,986,32,2,4.7
27-09-2024,West,Product A,254,398,15,3.4
12-03-2024,West,Product B,-38,-13,14,3.2
10-03-2024,West,Product A,587,223,17,3
07-08-2024,North,Product B,-65,288,15,4.3
04-01-2024,East,Product A,86,499,15,1.1
15-12-2024,West,Product B,446,242,13,1.7
16-10-2024,West,Product D,123,192,6,3.4
18-10-2024,North,Product D,428,38,13,2.3
20-12-2024,West,Product A,270,263,17,1.4
18-08-2024,East,Product C,964,241,10,2.6
20-03-2024,East,Product A,192,12,17,3.8
06-03-2024,West,Product A,833,109,9,4.8
15-05-2024,North,Product D,814,464,12,4.9
09-07-2024,West,Product C,965,330,19,1.6
12-12-2024,East,Product B,587,354,12,1.5
01-12-2024,South,Product A,436,132,4,3.4
28-02-2024,East,Product D,359,331,15,2.3
22-09-2024,South,Product B,484,243,10,3.2
07-01-2024,South,Product C,-96,337,2,3.8
20-07-2024,South,Product B,969,35,4,1.1
27-11-2024,West,Product D,897,260,15,3.9
24-08-2024,North,Product C,255,177,8,4.1
24-09-2024,North,Product D,776,101,6,2.6
19-03-2024,West,Product C,316,261,5,1.4
15-02-2024,East,Product A,815,122,6,1.8
30-08-2024,West,Product B,639,-23,14,1.2
14-10-2024,North,Product D,365,188,4,2.7
08-06-2024,East,Product D,848,466,13,3.7
24-04-2024,North,Product C,674,201,17,4.8
23-04-2024,West,Product D,545,479,11,1.4
05-05-2024,West,Product D,754,-26,18,4
30-03-2024,West,Product A,265,-32,12,4.2
01-03-2024,West,Product D,63,281,4,4.1
12-11-2024,East,Product C,932,17,11,4.8
11-04-2024,North,Product A,836,147,10,1.4
23-04-2024,East,Product B,291,127,19,3.7
22-06-2024,West,Product A,470,96,10,3.1
01-04-2024,South,Product B,280,146,7,2.3
01-07-2024,East,Product C,700,218,4,3.6
23-07-2024,South,Product B,927,213,12,3.2
28-12-2024,South,Product D,74,363,13,2.7
13-07-2024,East,Product A,499,-42,9,3.9
31-10-2024,South,Product B,569,240,19,2.8
25-01-2024,North,Product B,-89,82,13,3
21-08-2024,East,Product B,50,101,1,4.8
16-01-2024,North,Product C,832,359,12,2.7
20-05-2024,West,Product A,8,11,10,3.7
17-04-2024,North,Product D,555,419,13,1.5
26-10-2024,West,Product C,967,-3,1,2.7
04-12-2024,West,Product B,-50,-29,9,3.5
29-10-2024,East,Product C,881,309,2,4.7
20-03-2024,West,Product C,-19,481,2,2.1
16-03-2024,North,Product C,34,303,18,4.8
02-10-2024,West,Product A,711,448,5,3.1
24-09-2024,East,Product C,265,363,2,3
21-04-2024,West,Product B,147,12,17,1.6
11-11-2024,West,Product A,712,270,6,4.8
15-03-2024,East,Product C,444,114,2,3.6
01-08-2024,North,Product B,900,46,18,3.4
31-12-2024,East,Product A,330,105,6,1.1
03-02-2024,East,Product D,984,18,11,1.1
20-05-2024,East,Product D,-55,55,8,1.6
14-06-2024,West,Product C,134,52,5,4.3
18-08-2024,North,Product A,596,199,14,2.6
18-10-2024,West,Product B,981,156,1,1.2
28-01-2024,West,Product C,-70,142,3,3.9
21-10-2024,East,Product B,591,495,16,4.3
28-11-2024,West,Product B,298,366,12,4.7
25-12-2024,South,Product B,872,36,12,2.6
31-03-2024,West,Product A,852,222,7,4.7
24-04-2024,West,Product D,719,168,17,2.6
07-06-2024,South,Product A,429,122,1,4
14-09-2024,West,Product B,992,402,1,3.1
03-12-2024,West,Product D,970,395,13,3.2
30-03-2024,South,Product B,323,21,2,3.2
01-09-2024,North,Product B,-49,450,2,4.8
24-10-2024,North,Product B,668,292,7,4.4
31-01-2024,North,Product A,582,75,9,1.7
12-11-2024,East,Product C,962,243,15,4
23-12-2024,East,Product C,735,287,10,3.1
07-11-2024,North,Product C,992,164,19,2.6
15-08-2024,West,Product A,628,339,16,2.5
04-12-2024,North,Product C,116,417,14,1.6
07-05-2024,South,Product D,85,-3,3,2.9
26-09-2024,South,Product B,708,437,16,3.7
26-09-2024,West,Product C,975,418,4,2.3
27-07-2024,South,Product A,303,78,3,3.3
26-06-2024,South,Product A,410,34,1,4.4
01-11-2024,North,Product C,141,251,13,2.2
09-07-2024,North,Product A,327,322,16,1.7
22-12-2024,South,Product C,537,378,3,3.5
08-03-2024,South,Product C,259,443,13,1.2
22-11-2024,West,Product A,665,461,1,2.9
23-09-2024,South,Product C,283,96,17,3.6
26-09-2024,North,Product B,8,240,4,1.5
27-12-2024,North,Product D,130,-28,19,1.6
25-12-2024,North,Product C,331,171,15,4.4
07-05-2024,East,Product A,965,-45,5,2.3
20-09-2024,North,Product C,552,188,18,4
08-08-2024,East,Product A,701,101,12,2.7
29-08-2024,North,Product C,659,413,10,2.6
31-08-2024,North,Product C,644,444,14,4
19-01-2024,West,Product B,150,199,9,4.8
03-06-2024,East,Product C,991,-42,8,4.9
16-08-2024,South,Product B,948,222,19,1.5
27-02-2024,South,Product B,520,55,2,3.5
07-10-2024,West,Product C,138,278,19,2.3
14-02-2024,West,Product B,387,3,11,3.4
11-04-2024,East,Product A,986,159,3,1.9
17-02-2024,East,Product C,183,426,6,3.5
19-02-2024,West,Product C,298,462,8,1.5
21-03-2024,East,Product D,102,216,16,1.9
26-10-2024,West,Product A,62,499,4,4
28-02-2024,North,Product A,67,151,18,3.5
09-06-2024,West,Product A,502,64,10,1.9
12-04-2024,East,Product D,374,414,9,4.7
29-11-2024,North,Product C,875,293,14,2.4
30-09-2024,West,Product A,997,55,6,1.7
01-07-2024,East,Product A,42,145,1,1.7
25-04-2024,East,Product C,719,456,19,2.7
27-12-2024,East,Product C,82,365,5,2.9
23-09-2024,West,Product C,988,-1,9,2.3
12-06-2024,West,Product B,907,440,5,2
22-05-2024,South,Product D,910,-13,6,4.7
13-11-2024,West,Product A,716,217,12,2.9
30-10-2024,West,Product B,966,63,2,3.9
03-04-2024,East,Product B,565,-21,14,2.1
06-09-2024,North,Product D,311,470,19,1.5
08-12-2024,South,Product D,237,363,9,3.1
01-11-2024,South,Product C,397,495,18,4.2
11-11-2024,South,Product A,814,244,11,4.4
27-08-2024,South,Product B,257,398,18,2.7
28-02-2024,South,Product C,805,64,11,2.3
15-01-2024,South,Product D,908,448,6,2.9
11-10-2024,East,Product B,593,435,8,1.1
21-07-2024,East,Product A,86,342,15,2.3
24-08-2024,West,Product C,206,-7,11,1.1
22-10-2024,South,Product B,775,0,19,1.1
13-10-2024,West,Product D,708,296,14,2.5
13-03-2024,South,Product C,687,391,19,4.6
01-08-2024,West,Product D,173,17,14,2.7
11-01-2024,West,Product A,320,-22,10,3.9
02-12-2024,West,Product D,-97,261,14,3.9
12-08-2024,North,Product B,639,240,12,3.5
13-11-2024,North,Product A,530,61,19,3
21-07-2024,South,Product C,-64,277,5,2.3
18-08-2024,North,Product D,4,332,7,1.4
20-02-2024,North,Product C,45,78,15,2
26-02-2024,East,Product D,746,-28,16,4.2
11-05-2024,East,Product D,591,235,15,2.6
06-10-2024,North,Product C,128,449,9,4.7
23-10-2024,East,Product A,134,495,4,2.9
31-10-2024,North,Product C,463,98,4,3.3
12-08-2024,West,Product C,512,297,15,3.5
22-06-2024,West,Product C,798,324,15,4.8
18-10-2024,West,Product B,137,334,16,2.8
22-09-2024,East,Product D,817,378,7,4.7
03-09-2024,South,Product B,283,321,18,1.7
18-03-2024,South,Product A,652,40,8,2.3
14-05-2024,West,Product B,492,262,1,3.3
19-05-2024,North,Product A,475,401,17,2.9
07-12-2024,North,Product A,66,-24,6,2.1
09-09-2024,North,Product A,263,-5,15,1.9
24-06-2024,East,Product B,580,206,7,3.2
29-02-2024,North,Product A,986,174,13,4.7
17-12-2024,West,Product A,783,388,5,4.6
10-09-2024,East,Product A,428,-28,11,2.9
08-01-2024,South,Product D,743,422,19,4.9
16-04-2024,South,Product D,471,-45,7,3.1
19-06-2024,South,Product C,776,97,2,2.9
27-02-2024,East,Product C,499,402,8,4.5
02-12-2024,East,Product B,455,171,18,1.1
07-12-2024,South,Product D,592,88,12,1.3
16-10-2024,East,Product B,908,167,7,4.9
24-03-2024,East,Product C,56,304,6,3.8
26-04-2024,North,Product D,905,245,17,1.2
18-07-2024,East,Product C,224,280,9,4.3
22-01-2024,West,Product B,557,151,13,2.4
06-08-2024,East,Product C,872,482,11,2.9
13-08-2024,North,Product A,275,216,16,4.4
27-09-2024,South,Product B,784,494,7,4.1
11-04-2024,South,Product A,409,497,9,3.1
24-05-2024,North,Product A,495,211,5,1.7
26-05-2024,South,Product D,251,17,1,2.6
17-09-2024,South,Product A,39,15,17,1.4
05-10-2024,South,Product A,113,-1,15,1.6
04-12-2024,West,Product A,265,209,5,3.3
14-01-2024,South,Product C,745,220,6,2.6
22-09-2024,East,Product D,967,446,14,1
13-10-2024,South,Product C,360,328,13,4.6
20-05-2024,East,Product A,708,441,14,4.5
19-10-2024,East,Product B,273,357,3,4.5
31-01-2024,South,Product D,539,243,15,1.2
19-06-2024,North,Product C,14,489,6,1.1
20-12-2024,East,Product A,969,293,7,2.1
23-07-2024,North,Product B,119,215,19,2.2
17-10-2024,West,Product C,463,278,19,4
20-04-2024,South,Product B,123,58,1,4
08-03-2024,South,Product C,48,324,15,3.2
01-07-2024,North,Product C,467,222,7,4.7
14-07-2024,West,Product D,585,334,4,1.5
05-05-2024,East,Product D,137,216,17,1.3
23-06-2024,East,Product C,107,193,18,4.5
18-09-2024,West,Product B,448,453,5,4.3
12-10-2024,East,Product B,974,222,4,2.2
03-06-2024,East,Product D,403,148,1,2.8
09-03-2024,West,Product A,698,-11,13,1.8
17-04-2024,South,Product D,582,18,12,1.4
04-02-2024,East,Product D,249,276,8,4.3
24-12-2024,West,Product D,471,408,4,2.4
13-02-2024,South,Product B,788,333,1,3.9
22-05-2024,East,Product B,74,-9,1,2.2
29-07-2024,South,Product D,513,-7,5,2.7
11-10-2024,West,Product A,561,130,8,4.9
06-01-2024,East,Product C,348,-29,17,3.6
05-08-2024,North,Product B,131,230,14,2.4
27-01-2024,West,Product A,824,209,2,1.3
14-08-2024,East,Product C,607,22,19,1.6
10-10-2024,West,Product D,547,460,12,1.7
25-02-2024,East,Product A,945,256,1,4.4
05-11-2024,North,Product C,795,263,11,3.5
01-12-2024,South,Product C,644,68,18,2.9
14-04-2024,East,Product D,636,225,18,3.1
18-01-2024,North,Product D,318,209,13,4.2
23-07-2024,East,Product B,708,460,18,3.4
12-02-2024,West,Product A,422,114,5,4.3
29-03-2024,South,Product C,-1,132,16,3.4
14-03-2024,East,Product A,743,442,11,2.2
05-06-2024,South,Product C,19,308,18,1.2
22-09-2024,West,Product D,785,274,5,1.2
13-05-2024,West,Product B,726,357,5,4.3
29-03-2024,South,Product A,648,-25,10,3.2
23-08-2024,North,Product B,918,296,6,2.2
11-05-2024,West,Product C,701,241,14,2.3
16-08-2024,East,Product A,615,4,13,1.5
03-02-2024,East,Product B,729,395,19,1.2
23-03-2024,West,Product A,389,322,2,1.6
11-05-2024,North,Product D,838,95,1,4.8
19-12-2024,South,Product C,275,257,19,4.3
22-07-2024,North,Product C,254,286,1,4.9
13-10-2024,North,Product D,-1,54,11,2.1
01-12-2024,North,Product D,853,374,16,4.6
11-11-2024,West,Product C,402,359,3,1.4
14-09-2024,South,Product D,-35,-39,17,1.1
18-10-2024,West,Product B,689,-28,4,4.6
04-05-2024,South,Product A,-31,44,14,3.6
30-05-2024,East,Product D,236,415,1,2.4
24-12-2024,North,Product A,468,295,7,3.9
03-09-2024,West,Product C,778,-4,12,3.9
23-06-2024,North,Product A,695,214,9,3.5
22-12-2024,East,Product C,874,-34,9,2.3
28-10-2024,South,Product D,125,288,2,4.5
20-03-2024,West,Product D,834,33,1,4
16-04-2024,South,Product B,95,496,5,2.5
26-10-2024,East,Product D,810,67,19,3.4
31-10-2024,West,Product B,300,246,7,1.5
09-12-2024,West,Product D,-1,7,14,2.1
27-02-2024,East,Product C,-7,197,1,2.9
31-03-2024,East,Product B,-3,235,8,3.1
14-05-2024,East,Product D,380,-41,13,2
15-12-2024,North,Product C,693,-21,7,3.4
17-06-2024,West,Product D,54,20,12,3
29-11-2024,South,Product B,532,427,11,1.3
01-05-2024,West,Product A,992,-5,6,3.2
23-08-2024,West,Product B,-24,145,10,1.9
16-03-2024,North,Product A,369,158,12,3.7
04-11-2024,South,Product A,37,414,9,1.6
23-01-2024,South,Product A,904,482,16,3.3
28-11-2024,West,Product C,615,401,2,1.7
13-03-2024,West,Product B,540,400,18,1.1
28-03-2024,South,Product D,259,319,4,4.9
12-04-2024,East,Product C,-25,409,18,3.4
03-04-2024,South,Product D,-51,320,17,3.1
11-11-2024,South,Product B,686,308,17,3.8
22-09-2024,East,Product B,69,279,12,2.7
09-09-2024,East,Product C,438,279,1,3.4
23-12-2024,West,Product B,341,76,18,1.7
27-02-2024,North,Product D,630,79,6,2
09-01-2024,East,Product A,105,298,11,4.8
13-01-2024,North,Product D,999,162,12,4.4
10-05-2024,West,Product A,156,244,10,4
09-08-2024,East,Product B,978,171,10,3
24-11-2024,West,Product D,402,42,15,2
01-06-2024,West,Product B,653,291,9,1.8
11-03-2024,North,Product A,619,-22,1,3.2
10-12-2024,South,Product C,838,168,5,2.9
20-01-2024,West,Product B,639,312,19,3.1
21-03-2024,East,Product B,528,132,12,4.3
15-08-2024,North,Product C,349,50,4,4.4
11-12-2024,South,Product D,456,18,5,2.3
19-01-2024,South,Product B,555,326,10,2.8
13-06-2024,North,Product D,501,128,2,2.5
16-04-2024,South,Product A,933,188,8,2.6
13-12-2024,North,Product C,-45,241,18,2.1
01-08-2024,South,Product C,434,155,17,2.2
26-08-2024,South,Product C,984,106,10,3.5
26-05-2024,West,Product C,716,219,4,1.6
29-06-2024,East,Product C,212,94,13,4.3
01-12-2024,South,Product C,859,287,15,1
16-07-2024,South,Product A,-28,36,8,3.9
13-10-2024,East,Product A,121,247,16,4
22-02-2024,East,Product D,751,398,17,3.6
27-08-2024,East,Product B,898,163,13,2.3
16-10-2024,South,Product D,511,241,8,4.3
13-10-2024,West,Product C,655,166,13,3.8
06-07-2024,West,Product B,217,315,11,2.1
06-01-2024,East,Product C,216,298,1,4.7
09-10-2024,North,Product D,675,242,11,3.8
19-09-2024,South,Product A,59,-32,10,5
18-02-2024,West,Product C,693,195,5,3.7
17-12-2024,North,Product C,725,77,4,2.1
18-07-2024,North,Product D,600,312,14,3.4
29-02-2024,North,Product D,303,358,8,2.1
02-02-2024,West,Product A,279,286,11,3.7
29-10-2024,South,Product A,372,334,2,3.7
31-08-2024,South,Product D,470,62,13,3.1
20-06-2024,North,Product A,504,12,16,1.8
25-07-2024,South,Product D,567,293,16,2.9
09-10-2024,South,Product A,9,-5,6,1.9
22-01-2024,West,Product C,142,-46,12,2.5
16-02-2024,North,Product C,460,489,5,4.5
14-12-2024,South,Product D,571,-47,18,4
06-06-2024,East,Product C,604,497,12,3.2
14-09-2024,South,Product B,893,423,2,3.7
22-05-2024,South,Product A,489,483,9,1.7
16-02-2024,North,Product A,917,100,11,4.6
27-01-2024,South,Product C,495,-37,12,2.8
27-01-2024,North,Product C,969,213,1,1.4
24-05-2024,West,Product C,19,495,11,1.9
15-03-2024,East,Product A,366,357,17,2.6
05-07-2024,West,Product A,772,151,8,3.5
10-01-2024,West,Product C,622,417,14,1
30-04-2024,West,Product B,850,137,19,2.8
15-10-2024,East,Product A,872,139,16,4.8
13-06-2024,North,Product B,950,480,4,1.4
20-09-2024,North,Product A,884,380,1,4.8
09-06-2024,North,Product C,318,59,13,2.1
22-11-2024,East,Product C,497,94,1,4.7
23-10-2024,East,Product D,254,175,4,1.3
27-04-2024,North,Product D,795,-5,15,4
06-11-2024,North,Product B,719,378,5,3.8
19-09-2024,North,Product D,151,286,16,2.2
24-03-2024,South,Product D,-80,450,10,2.3
25-05-2024,South,Product A,-46,399,6,5
19-06-2024,South,Product A,399,29,10,2.6
29-11-2024,South,Product B,-40,270,9,3
04-11-2024,South,Product C,771,276,8,4.7
14-01-2024,South,Product A,334,325,15,3.6
28-05-2024,North,Product B,169,327,18,3.9
07-09-2024,West,Product D,-64,287,16,2
26-02-2024,East,Product D,26,-26,5,2.8
12-12-2024,South,Product C,190,475,4,3.1
28-10-2024,West,Product C,247,141,8,4.9
12-12-2024,South,Product C,-57,148,11,4.4
12-05-2024,West,Product C,360,402,1,3.7
18-06-2024,North,Product A,-2,195,15,3.6
11-04-2024,East,Product A,449,-31,1,2.5
15-04-2024,South,Product B,551,350,4,2.3
19-06-2024,East,Product D,531,226,9,3.2
07-05-2024,North,Product D,345,-40,5,2.3
06-09-2024,South,Product A,77,361,13,3.3
01-02-2024,East,Product B,938,171,8,2.2
03-08-2024,East,Product B,-67,313,13,3.4
18-09-2024,South,Product A,167,153,11,4.1
25-11-2024,North,Product D,398,453,6,2.6
31-08-2024,East,Product C,545,122,3,2.3
11-10-2024,South,Product C,863,45,12,1.3
16-10-2024,South,Product A,622,80,1,1.2
19-09-2024,East,Product A,767,205,14,4
02-12-2024,East,Product C,799,408,17,2.6
